,abz_number,glyph,id,image_1,image_2,meszl_number,sign_name
3107,2,1980.0,47,sign_img/sign_002.bmp,,3,HAL
3108,2,2117.0,47,sign_img/sign_002.bmp,,3,HAL
3109,2,2303.0,47,sign_img/sign_002.bmp,,3,HAL
3110,2,3296.0,47,sign_img/sign_002.bmp,,3,HAL
3111,2,4434.0,47,sign_img/sign_002.bmp,,3,HAL
3112,2,6246.0,47,sign_img/sign_002.bmp,,3,HAL
3113,2,6365.0,47,sign_img/sign_002.bmp,,3,HAL
3114,2,6918.0,47,sign_img/sign_002.bmp,,3,HAL
3115,2,9918.0,47,sign_img/sign_002.bmp,,3,HAL
3116,2,10146.0,47,sign_img/sign_002.bmp,,3,HAL
3117,2,10713.0,47,sign_img/sign_002.bmp,,3,HAL
3118,2,10997.0,47,sign_img/sign_002.bmp,,3,HAL
3119,401,586.0,185,sign_img/sign_401.bmp,,644,HAR
3120,401,859.0,185,sign_img/sign_401.bmp,,644,HAR
3121,401,1652.0,185,sign_img/sign_401.bmp,,644,HAR
3122,401,1870.0,185,sign_img/sign_401.bmp,,644,HAR
3123,401,2561.0,185,sign_img/sign_401.bmp,,644,HAR
3124,401,2755.0,185,sign_img/sign_401.bmp,,644,HAR
3125,401,2883.0,185,sign_img/sign_401.bmp,,644,HAR
3126,401,3322.0,185,sign_img/sign_401.bmp,,644,HAR
3127,401,3596.0,185,sign_img/sign_401.bmp,,644,HAR
3128,401,3706.0,185,sign_img/sign_401.bmp,,644,HAR
3129,401,4149.0,185,sign_img/sign_401.bmp,,644,HAR
3130,401,4725.0,185,sign_img/sign_401.bmp,,644,HAR
3131,401,4912.0,185,sign_img/sign_401.bmp,,644,HAR
3132,401,5218.0,185,sign_img/sign_401.bmp,,644,HAR
3133,401,5496.0,185,sign_img/sign_401.bmp,,644,HAR
3134,401,5781.0,185,sign_img/sign_401.bmp,,644,HAR
3135,401,6421.0,185,sign_img/sign_401.bmp,,644,HAR
3136,401,6891.0,185,sign_img/sign_401.bmp,,644,HAR
3137,401,6955.0,185,sign_img/sign_401.bmp,,644,HAR
3138,401,7377.0,185,sign_img/sign_401.bmp,,644,HAR
3139,401,8542.0,185,sign_img/sign_401.bmp,,644,HAR
3140,401,10161.0,185,sign_img/sign_401.bmp,,644,HAR
3141,401,10168.0,185,sign_img/sign_401.bmp,,644,HAR
3142,401,10431.0,185,sign_img/sign_401.bmp,,644,HAR
3143,401,10606.0,185,sign_img/sign_401.bmp,,644,HAR
3144,401,10918.0,185,sign_img/sign_401.bmp,,644,HAR
3145,401,11075.0,185,sign_img/sign_401.bmp,,644,HAR
3146,401,11151.0,185,sign_img/sign_401.bmp,,644,HAR
3147,401,11253.0,185,sign_img/sign_401.bmp,,644,HAR
3148,401,11332.0,185,sign_img/sign_401.bmp,,644,HAR
3149,401,11355.0,185,sign_img/sign_401.bmp,,644,HAR
3150,401,11424.0,185,sign_img/sign_401.bmp,,644,HAR
3151,401,12216.0,185,sign_img/sign_401.bmp,,644,HAR
3152,401,12335.0,185,sign_img/sign_401.bmp,,644,HAR
3153,401,12500.0,185,sign_img/sign_401.bmp,,644,HAR
3154,396,125.0,141,sign_img/sign_396.bmp,,631,HI
3155,396,146.0,141,sign_img/sign_396.bmp,,631,HI
3156,396,171.0,141,sign_img/sign_396.bmp,,631,HI
3157,396,350.0,141,sign_img/sign_396.bmp,,631,HI
3158,396,536.0,141,sign_img/sign_396.bmp,,631,HI
3159,396,641.0,141,sign_img/sign_396.bmp,,631,HI
3160,396,736.0,141,sign_img/sign_396.bmp,,631,HI
3161,396,738.0,141,sign_img/sign_396.bmp,,631,HI
3162,396,763.0,141,sign_img/sign_396.bmp,,631,HI
3163,396,816.0,141,sign_img/sign_396.bmp,,631,HI
3164,396,960.0,141,sign_img/sign_396.bmp,,631,HI
3165,396,1002.0,141,sign_img/sign_396.bmp,,631,HI
3166,396,1095.0,141,sign_img/sign_396.bmp,,631,HI
3167,396,1186.0,141,sign_img/sign_396.bmp,,631,HI
3168,396,1261.0,141,sign_img/sign_396.bmp,,631,HI
3169,396,1384.0,141,sign_img/sign_396.bmp,,631,HI
3170,396,1427.0,141,sign_img/sign_396.bmp,,631,HI
3171,396,1568.0,141,sign_img/sign_396.bmp,,631,HI
3172,396,1699.0,141,sign_img/sign_396.bmp,,631,HI
3173,396,1739.0,141,sign_img/sign_396.bmp,,631,HI
3174,396,1881.0,141,sign_img/sign_396.bmp,,631,HI
3175,396,2223.0,141,sign_img/sign_396.bmp,,631,HI
3176,396,2526.0,141,sign_img/sign_396.bmp,,631,HI
3177,396,2571.0,141,sign_img/sign_396.bmp,,631,HI
3178,396,2642.0,141,sign_img/sign_396.bmp,,631,HI
3179,396,2782.0,141,sign_img/sign_396.bmp,,631,HI
3180,396,2885.0,141,sign_img/sign_396.bmp,,631,HI
3181,396,2925.0,141,sign_img/sign_396.bmp,,631,HI
3182,396,2946.0,141,sign_img/sign_396.bmp,,631,HI
3183,396,2953.0,141,sign_img/sign_396.bmp,,631,HI
3184,396,3040.0,141,sign_img/sign_396.bmp,,631,HI
3185,396,3167.0,141,sign_img/sign_396.bmp,,631,HI
3186,396,3215.0,141,sign_img/sign_396.bmp,,631,HI
3187,396,3272.0,141,sign_img/sign_396.bmp,,631,HI
3188,396,3453.0,141,sign_img/sign_396.bmp,,631,HI
3189,396,3485.0,141,sign_img/sign_396.bmp,,631,HI
3190,396,3756.0,141,sign_img/sign_396.bmp,,631,HI
3191,396,3788.0,141,sign_img/sign_396.bmp,,631,HI
3192,396,3848.0,141,sign_img/sign_396.bmp,,631,HI
3193,396,4130.0,141,sign_img/sign_396.bmp,,631,HI
3194,396,4144.0,141,sign_img/sign_396.bmp,,631,HI
3195,396,4153.0,141,sign_img/sign_396.bmp,,631,HI
3196,396,4225.0,141,sign_img/sign_396.bmp,,631,HI
3197,396,4389.0,141,sign_img/sign_396.bmp,,631,HI
3198,396,4489.0,141,sign_img/sign_396.bmp,,631,HI
3199,396,4703.0,141,sign_img/sign_396.bmp,,631,HI
3200,396,4816.0,141,sign_img/sign_396.bmp,,631,HI
3201,396,4838.0,141,sign_img/sign_396.bmp,,631,HI
3202,396,4938.0,141,sign_img/sign_396.bmp,,631,HI
3203,396,5029.0,141,sign_img/sign_396.bmp,,631,HI
3204,396,5148.0,141,sign_img/sign_396.bmp,,631,HI
3205,396,5291.0,141,sign_img/sign_396.bmp,,631,HI
3206,396,5299.0,141,sign_img/sign_396.bmp,,631,HI
3207,396,5337.0,141,sign_img/sign_396.bmp,,631,HI
3208,396,5435.0,141,sign_img/sign_396.bmp,,631,HI
3209,396,5506.0,141,sign_img/sign_396.bmp,,631,HI
3210,396,5512.0,141,sign_img/sign_396.bmp,,631,HI
3211,396,5554.0,141,sign_img/sign_396.bmp,,631,HI
3212,396,5630.0,141,sign_img/sign_396.bmp,,631,HI
3213,396,5699.0,141,sign_img/sign_396.bmp,,631,HI
3214,396,5772.0,141,sign_img/sign_396.bmp,,631,HI
3215,396,5804.0,141,sign_img/sign_396.bmp,,631,HI
3216,396,5961.0,141,sign_img/sign_396.bmp,,631,HI
3217,396,6085.0,141,sign_img/sign_396.bmp,,631,HI
3218,396,6114.0,141,sign_img/sign_396.bmp,,631,HI
3219,396,6173.0,141,sign_img/sign_396.bmp,,631,HI
3220,396,6336.0,141,sign_img/sign_396.bmp,,631,HI
3221,396,6390.0,141,sign_img/sign_396.bmp,,631,HI
3222,396,6508.0,141,sign_img/sign_396.bmp,,631,HI
3223,396,6772.0,141,sign_img/sign_396.bmp,,631,HI
3224,396,6876.0,141,sign_img/sign_396.bmp,,631,HI
3225,396,7102.0,141,sign_img/sign_396.bmp,,631,HI
3226,396,7160.0,141,sign_img/sign_396.bmp,,631,HI
3227,396,7191.0,141,sign_img/sign_396.bmp,,631,HI
3228,396,7298.0,141,sign_img/sign_396.bmp,,631,HI
3229,396,7582.0,141,sign_img/sign_396.bmp,,631,HI
3230,396,7728.0,141,sign_img/sign_396.bmp,,631,HI
3231,396,7815.0,141,sign_img/sign_396.bmp,,631,HI
3232,396,7834.0,141,sign_img/sign_396.bmp,,631,HI
3233,396,7852.0,141,sign_img/sign_396.bmp,,631,HI
3234,396,7863.0,141,sign_img/sign_396.bmp,,631,HI
3235,396,7952.0,141,sign_img/sign_396.bmp,,631,HI
3236,396,8286.0,141,sign_img/sign_396.bmp,,631,HI
3237,396,8306.0,141,sign_img/sign_396.bmp,,631,HI
3238,396,8349.0,141,sign_img/sign_396.bmp,,631,HI
3239,396,8371.0,141,sign_img/sign_396.bmp,,631,HI
3240,396,8652.0,141,sign_img/sign_396.bmp,,631,HI
3241,396,8798.0,141,sign_img/sign_396.bmp,,631,HI
3242,396,8879.0,141,sign_img/sign_396.bmp,,631,HI
3243,396,9055.0,141,sign_img/sign_396.bmp,,631,HI
3244,396,9190.0,141,sign_img/sign_396.bmp,,631,HI
3245,396,9373.0,141,sign_img/sign_396.bmp,,631,HI
3246,396,9410.0,141,sign_img/sign_396.bmp,,631,HI
3247,396,9435.0,141,sign_img/sign_396.bmp,,631,HI
3248,396,9799.0,141,sign_img/sign_396.bmp,,631,HI
3249,396,9842.0,141,sign_img/sign_396.bmp,,631,HI
3250,396,9897.0,141,sign_img/sign_396.bmp,,631,HI
3251,396,9919.0,141,sign_img/sign_396.bmp,,631,HI
3252,396,10087.0,141,sign_img/sign_396.bmp,,631,HI
3253,396,10212.0,141,sign_img/sign_396.bmp,,631,HI
3254,396,10254.0,141,sign_img/sign_396.bmp,,631,HI
3255,396,10488.0,141,sign_img/sign_396.bmp,,631,HI
3256,396,10497.0,141,sign_img/sign_396.bmp,,631,HI
3257,396,10598.0,141,sign_img/sign_396.bmp,,631,HI
3258,396,10695.0,141,sign_img/sign_396.bmp,,631,HI
3259,396,10749.0,141,sign_img/sign_396.bmp,,631,HI
3260,396,10792.0,141,sign_img/sign_396.bmp,,631,HI
3261,396,10835.0,141,sign_img/sign_396.bmp,,631,HI
3262,396,10931.0,141,sign_img/sign_396.bmp,,631,HI
3263,396,11063.0,141,sign_img/sign_396.bmp,,631,HI
3264,396,11101.0,141,sign_img/sign_396.bmp,,631,HI
3265,396,11288.0,141,sign_img/sign_396.bmp,,631,HI
3266,396,11340.0,141,sign_img/sign_396.bmp,,631,HI
3267,396,11360.0,141,sign_img/sign_396.bmp,,631,HI
3268,396,11462.0,141,sign_img/sign_396.bmp,,631,HI
3269,396,11476.0,141,sign_img/sign_396.bmp,,631,HI
3270,396,11524.0,141,sign_img/sign_396.bmp,,631,HI
3271,396,11568.0,141,sign_img/sign_396.bmp,,631,HI
3272,396,11630.0,141,sign_img/sign_396.bmp,,631,HI
3273,396,11687.0,141,sign_img/sign_396.bmp,,631,HI
3274,396,11877.0,141,sign_img/sign_396.bmp,,631,HI
3275,396,12045.0,141,sign_img/sign_396.bmp,,631,HI
3276,396,12139.0,141,sign_img/sign_396.bmp,,631,HI
3277,396,12197.0,141,sign_img/sign_396.bmp,,631,HI
3278,396,12230.0,141,sign_img/sign_396.bmp,,631,HI
3279,396,12301.0,141,sign_img/sign_396.bmp,,631,HI
3280,396,12356.0,141,sign_img/sign_396.bmp,,631,HI
3281,396,12416.0,141,sign_img/sign_396.bmp,,631,HI
3282,396,12453.0,141,sign_img/sign_396.bmp,,631,HI
3283,78,134.0,170,sign_img/sign_078.bmp,,132,HU
3284,78,223.0,170,sign_img/sign_078.bmp,,132,HU
3285,78,427.0,170,sign_img/sign_078.bmp,,132,HU
3286,78,449.0,170,sign_img/sign_078.bmp,,132,HU
3287,78,808.0,170,sign_img/sign_078.bmp,,132,HU
3288,78,828.0,170,sign_img/sign_078.bmp,,132,HU
3289,78,977.0,170,sign_img/sign_078.bmp,,132,HU
3290,78,1010.0,170,sign_img/sign_078.bmp,,132,HU
3291,78,1031.0,170,sign_img/sign_078.bmp,,132,HU
3292,78,1051.0,170,sign_img/sign_078.bmp,,132,HU
3293,78,1139.0,170,sign_img/sign_078.bmp,,132,HU
3294,78,1236.0,170,sign_img/sign_078.bmp,,132,HU
3295,78,1284.0,170,sign_img/sign_078.bmp,,132,HU
3296,78,1344.0,170,sign_img/sign_078.bmp,,132,HU
3297,78,1565.0,170,sign_img/sign_078.bmp,,132,HU
3298,78,1620.0,170,sign_img/sign_078.bmp,,132,HU
3299,78,1795.0,170,sign_img/sign_078.bmp,,132,HU
3300,78,2149.0,170,sign_img/sign_078.bmp,,132,HU
3301,78,2233.0,170,sign_img/sign_078.bmp,,132,HU
3302,78,2255.0,170,sign_img/sign_078.bmp,,132,HU
3303,78,2289.0,170,sign_img/sign_078.bmp,,132,HU
3304,78,2469.0,170,sign_img/sign_078.bmp,,132,HU
3305,78,2862.0,170,sign_img/sign_078.bmp,,132,HU
3306,78,2912.0,170,sign_img/sign_078.bmp,,132,HU
3307,78,3588.0,170,sign_img/sign_078.bmp,,132,HU
3308,78,3654.0,170,sign_img/sign_078.bmp,,132,HU
3309,78,3989.0,170,sign_img/sign_078.bmp,,132,HU
3310,78,4196.0,170,sign_img/sign_078.bmp,,132,HU
3311,78,4299.0,170,sign_img/sign_078.bmp,,132,HU
3312,78,4326.0,170,sign_img/sign_078.bmp,,132,HU
3313,78,4433.0,170,sign_img/sign_078.bmp,,132,HU
3314,78,4639.0,170,sign_img/sign_078.bmp,,132,HU
3315,78,4710.0,170,sign_img/sign_078.bmp,,132,HU
3316,78,4712.0,170,sign_img/sign_078.bmp,,132,HU
3317,78,4751.0,170,sign_img/sign_078.bmp,,132,HU
3318,78,4904.0,170,sign_img/sign_078.bmp,,132,HU
3319,78,5217.0,170,sign_img/sign_078.bmp,,132,HU
3320,78,5254.0,170,sign_img/sign_078.bmp,,132,HU
3321,78,5452.0,170,sign_img/sign_078.bmp,,132,HU
3322,78,6130.0,170,sign_img/sign_078.bmp,,132,HU
3323,78,6275.0,170,sign_img/sign_078.bmp,,132,HU
3324,78,6291.0,170,sign_img/sign_078.bmp,,132,HU
3325,78,6477.0,170,sign_img/sign_078.bmp,,132,HU
3326,78,6600.0,170,sign_img/sign_078.bmp,,132,HU
3327,78,6668.0,170,sign_img/sign_078.bmp,,132,HU
3328,78,6720.0,170,sign_img/sign_078.bmp,,132,HU
3329,78,6904.0,170,sign_img/sign_078.bmp,,132,HU
3330,78,7128.0,170,sign_img/sign_078.bmp,,132,HU
3331,78,7382.0,170,sign_img/sign_078.bmp,,132,HU
3332,78,7628.0,170,sign_img/sign_078.bmp,,132,HU
3333,78,7674.0,170,sign_img/sign_078.bmp,,132,HU
3334,78,7797.0,170,sign_img/sign_078.bmp,,132,HU
3335,78,7977.0,170,sign_img/sign_078.bmp,,132,HU
3336,78,8241.0,170,sign_img/sign_078.bmp,,132,HU
3337,78,8398.0,170,sign_img/sign_078.bmp,,132,HU
3338,78,8662.0,170,sign_img/sign_078.bmp,,132,HU
3339,78,8956.0,170,sign_img/sign_078.bmp,,132,HU
3340,78,9101.0,170,sign_img/sign_078.bmp,,132,HU
3341,78,9280.0,170,sign_img/sign_078.bmp,,132,HU
3342,78,9714.0,170,sign_img/sign_078.bmp,,132,HU
3343,78,9734.0,170,sign_img/sign_078.bmp,,132,HU
3344,78,9883.0,170,sign_img/sign_078.bmp,,132,HU
3345,78,10285.0,170,sign_img/sign_078.bmp,,132,HU
3346,78,10388.0,170,sign_img/sign_078.bmp,,132,HU
3347,78,11100.0,170,sign_img/sign_078.bmp,,132,HU
3348,78,11420.0,170,sign_img/sign_078.bmp,,132,HU
3349,78,11469.0,170,sign_img/sign_078.bmp,,132,HU
3350,78,12056.0,170,sign_img/sign_078.bmp,,132,HU
3351,78,12362.0,170,sign_img/sign_078.bmp,,132,HU
3352,142,6.0,155,sign_img/sign_142.bmp,,252,I
3353,142,62.0,155,sign_img/sign_142.bmp,,252,I
3354,142,108.0,155,sign_img/sign_142.bmp,,252,I
3355,142,156.0,155,sign_img/sign_142.bmp,,252,I
3356,142,258.0,155,sign_img/sign_142.bmp,,252,I
3357,142,338.0,155,sign_img/sign_142.bmp,,252,I
3358,142,402.0,155,sign_img/sign_142.bmp,,252,I
3359,142,440.0,155,sign_img/sign_142.bmp,,252,I
3360,142,623.0,155,sign_img/sign_142.bmp,,252,I
3361,142,651.0,155,sign_img/sign_142.bmp,,252,I
3362,142,696.0,155,sign_img/sign_142.bmp,,252,I
3363,142,711.0,155,sign_img/sign_142.bmp,,252,I
3364,142,714.0,155,sign_img/sign_142.bmp,,252,I
3365,142,753.0,155,sign_img/sign_142.bmp,,252,I
3366,142,853.0,155,sign_img/sign_142.bmp,,252,I
3367,142,1014.0,155,sign_img/sign_142.bmp,,252,I
3368,142,1037.0,155,sign_img/sign_142.bmp,,252,I
3369,142,1198.0,155,sign_img/sign_142.bmp,,252,I
3370,142,1281.0,155,sign_img/sign_142.bmp,,252,I
3371,142,1362.0,155,sign_img/sign_142.bmp,,252,I
3372,142,1378.0,155,sign_img/sign_142.bmp,,252,I
3373,142,1419.0,155,sign_img/sign_142.bmp,,252,I
3374,142,1501.0,155,sign_img/sign_142.bmp,,252,I
3375,142,1509.0,155,sign_img/sign_142.bmp,,252,I
3376,142,1532.0,155,sign_img/sign_142.bmp,,252,I
3377,142,1678.0,155,sign_img/sign_142.bmp,,252,I
3378,142,1719.0,155,sign_img/sign_142.bmp,,252,I
3379,142,1913.0,155,sign_img/sign_142.bmp,,252,I
3380,142,1978.0,155,sign_img/sign_142.bmp,,252,I
3381,142,2088.0,155,sign_img/sign_142.bmp,,252,I
3382,142,2136.0,155,sign_img/sign_142.bmp,,252,I
3383,142,2145.0,155,sign_img/sign_142.bmp,,252,I
3384,142,2206.0,155,sign_img/sign_142.bmp,,252,I
3385,142,2237.0,155,sign_img/sign_142.bmp,,252,I
3386,142,2270.0,155,sign_img/sign_142.bmp,,252,I
3387,142,2402.0,155,sign_img/sign_142.bmp,,252,I
3388,142,2446.0,155,sign_img/sign_142.bmp,,252,I
3389,142,2473.0,155,sign_img/sign_142.bmp,,252,I
3390,142,2499.0,155,sign_img/sign_142.bmp,,252,I
3391,142,2549.0,155,sign_img/sign_142.bmp,,252,I
3392,142,2566.0,155,sign_img/sign_142.bmp,,252,I
3393,142,2584.0,155,sign_img/sign_142.bmp,,252,I
3394,142,2626.0,155,sign_img/sign_142.bmp,,252,I
3395,142,2660.0,155,sign_img/sign_142.bmp,,252,I
3396,142,2826.0,155,sign_img/sign_142.bmp,,252,I
3397,142,2847.0,155,sign_img/sign_142.bmp,,252,I
3398,142,2922.0,155,sign_img/sign_142.bmp,,252,I
3399,142,2988.0,155,sign_img/sign_142.bmp,,252,I
3400,142,3045.0,155,sign_img/sign_142.bmp,,252,I
3401,142,3180.0,155,sign_img/sign_142.bmp,,252,I
3402,142,3189.0,155,sign_img/sign_142.bmp,,252,I
3403,142,3220.0,155,sign_img/sign_142.bmp,,252,I
3404,142,3234.0,155,sign_img/sign_142.bmp,,252,I
3405,142,3256.0,155,sign_img/sign_142.bmp,,252,I
3406,142,3470.0,155,sign_img/sign_142.bmp,,252,I
3407,142,3486.0,155,sign_img/sign_142.bmp,,252,I
3408,142,3579.0,155,sign_img/sign_142.bmp,,252,I
3409,142,3673.0,155,sign_img/sign_142.bmp,,252,I
3410,142,3744.0,155,sign_img/sign_142.bmp,,252,I
3411,142,3772.0,155,sign_img/sign_142.bmp,,252,I
3412,142,3831.0,155,sign_img/sign_142.bmp,,252,I
3413,142,4039.0,155,sign_img/sign_142.bmp,,252,I
3414,142,4122.0,155,sign_img/sign_142.bmp,,252,I
3415,142,4157.0,155,sign_img/sign_142.bmp,,252,I
3416,142,4343.0,155,sign_img/sign_142.bmp,,252,I
3417,142,4487.0,155,sign_img/sign_142.bmp,,252,I
3418,142,4618.0,155,sign_img/sign_142.bmp,,252,I
3419,142,4781.0,155,sign_img/sign_142.bmp,,252,I
3420,142,4885.0,155,sign_img/sign_142.bmp,,252,I
3421,142,4955.0,155,sign_img/sign_142.bmp,,252,I
3422,142,5151.0,155,sign_img/sign_142.bmp,,252,I
3423,142,5285.0,155,sign_img/sign_142.bmp,,252,I
3424,142,5350.0,155,sign_img/sign_142.bmp,,252,I
3425,142,5392.0,155,sign_img/sign_142.bmp,,252,I
3426,142,5414.0,155,sign_img/sign_142.bmp,,252,I
3427,142,5434.0,155,sign_img/sign_142.bmp,,252,I
3428,142,5526.0,155,sign_img/sign_142.bmp,,252,I
3429,142,5656.0,155,sign_img/sign_142.bmp,,252,I
3430,142,5667.0,155,sign_img/sign_142.bmp,,252,I
3431,142,5718.0,155,sign_img/sign_142.bmp,,252,I
3432,142,5803.0,155,sign_img/sign_142.bmp,,252,I
3433,142,5947.0,155,sign_img/sign_142.bmp,,252,I
3434,142,6014.0,155,sign_img/sign_142.bmp,,252,I
3435,142,6042.0,155,sign_img/sign_142.bmp,,252,I
3436,142,6088.0,155,sign_img/sign_142.bmp,,252,I
3437,142,6154.0,155,sign_img/sign_142.bmp,,252,I
3438,142,6192.0,155,sign_img/sign_142.bmp,,252,I
3439,142,6208.0,155,sign_img/sign_142.bmp,,252,I
3440,142,6210.0,155,sign_img/sign_142.bmp,,252,I
3441,142,6212.0,155,sign_img/sign_142.bmp,,252,I
3442,142,6217.0,155,sign_img/sign_142.bmp,,252,I
3443,142,6346.0,155,sign_img/sign_142.bmp,,252,I
3444,142,6542.0,155,sign_img/sign_142.bmp,,252,I
3445,142,6572.0,155,sign_img/sign_142.bmp,,252,I
3446,142,6643.0,155,sign_img/sign_142.bmp,,252,I
3447,142,6692.0,155,sign_img/sign_142.bmp,,252,I
3448,142,6869.0,155,sign_img/sign_142.bmp,,252,I
3449,142,6899.0,155,sign_img/sign_142.bmp,,252,I
3450,142,7006.0,155,sign_img/sign_142.bmp,,252,I
3451,142,7054.0,155,sign_img/sign_142.bmp,,252,I
3452,142,7059.0,155,sign_img/sign_142.bmp,,252,I
3453,142,7063.0,155,sign_img/sign_142.bmp,,252,I
3454,142,7114.0,155,sign_img/sign_142.bmp,,252,I
3455,142,7203.0,155,sign_img/sign_142.bmp,,252,I
3456,142,7208.0,155,sign_img/sign_142.bmp,,252,I
3457,142,7238.0,155,sign_img/sign_142.bmp,,252,I
3458,142,7240.0,155,sign_img/sign_142.bmp,,252,I
3459,142,7270.0,155,sign_img/sign_142.bmp,,252,I
3460,142,7307.0,155,sign_img/sign_142.bmp,,252,I
3461,142,7343.0,155,sign_img/sign_142.bmp,,252,I
3462,142,7355.0,155,sign_img/sign_142.bmp,,252,I
3463,142,7405.0,155,sign_img/sign_142.bmp,,252,I
3464,142,7434.0,155,sign_img/sign_142.bmp,,252,I
3465,142,7458.0,155,sign_img/sign_142.bmp,,252,I
3466,142,7467.0,155,sign_img/sign_142.bmp,,252,I
3467,142,7498.0,155,sign_img/sign_142.bmp,,252,I
3468,142,7511.0,155,sign_img/sign_142.bmp,,252,I
3469,142,7569.0,155,sign_img/sign_142.bmp,,252,I
3470,142,7573.0,155,sign_img/sign_142.bmp,,252,I
3471,142,7589.0,155,sign_img/sign_142.bmp,,252,I
3472,142,7626.0,155,sign_img/sign_142.bmp,,252,I
3473,142,7647.0,155,sign_img/sign_142.bmp,,252,I
3474,142,7671.0,155,sign_img/sign_142.bmp,,252,I
3475,142,7681.0,155,sign_img/sign_142.bmp,,252,I
3476,142,7691.0,155,sign_img/sign_142.bmp,,252,I
3477,142,7738.0,155,sign_img/sign_142.bmp,,252,I
3478,142,7795.0,155,sign_img/sign_142.bmp,,252,I
3479,142,7807.0,155,sign_img/sign_142.bmp,,252,I
3480,142,7828.0,155,sign_img/sign_142.bmp,,252,I
3481,142,7873.0,155,sign_img/sign_142.bmp,,252,I
3482,142,7896.0,155,sign_img/sign_142.bmp,,252,I
3483,142,7899.0,155,sign_img/sign_142.bmp,,252,I
3484,142,7949.0,155,sign_img/sign_142.bmp,,252,I
3485,142,7958.0,155,sign_img/sign_142.bmp,,252,I
3486,142,7996.0,155,sign_img/sign_142.bmp,,252,I
3487,142,8016.0,155,sign_img/sign_142.bmp,,252,I
3488,142,8062.0,155,sign_img/sign_142.bmp,,252,I
3489,142,8123.0,155,sign_img/sign_142.bmp,,252,I
3490,142,8154.0,155,sign_img/sign_142.bmp,,252,I
3491,142,8195.0,155,sign_img/sign_142.bmp,,252,I
3492,142,8207.0,155,sign_img/sign_142.bmp,,252,I
3493,142,8272.0,155,sign_img/sign_142.bmp,,252,I
3494,142,8312.0,155,sign_img/sign_142.bmp,,252,I
3495,142,8328.0,155,sign_img/sign_142.bmp,,252,I
3496,142,8336.0,155,sign_img/sign_142.bmp,,252,I
3497,142,8389.0,155,sign_img/sign_142.bmp,,252,I
3498,142,8412.0,155,sign_img/sign_142.bmp,,252,I
3499,142,8473.0,155,sign_img/sign_142.bmp,,252,I
3500,142,8502.0,155,sign_img/sign_142.bmp,,252,I
3501,142,8567.0,155,sign_img/sign_142.bmp,,252,I
3502,142,8579.0,155,sign_img/sign_142.bmp,,252,I
3503,142,8625.0,155,sign_img/sign_142.bmp,,252,I
3504,142,8664.0,155,sign_img/sign_142.bmp,,252,I
3505,142,8733.0,155,sign_img/sign_142.bmp,,252,I
3506,142,8766.0,155,sign_img/sign_142.bmp,,252,I
3507,142,8806.0,155,sign_img/sign_142.bmp,,252,I
3508,142,8827.0,155,sign_img/sign_142.bmp,,252,I
3509,142,8867.0,155,sign_img/sign_142.bmp,,252,I
3510,142,8903.0,155,sign_img/sign_142.bmp,,252,I
3511,142,8915.0,155,sign_img/sign_142.bmp,,252,I
3512,142,8948.0,155,sign_img/sign_142.bmp,,252,I
3513,142,8954.0,155,sign_img/sign_142.bmp,,252,I
3514,142,8962.0,155,sign_img/sign_142.bmp,,252,I
3515,142,9061.0,155,sign_img/sign_142.bmp,,252,I
3516,142,9069.0,155,sign_img/sign_142.bmp,,252,I
3517,142,9085.0,155,sign_img/sign_142.bmp,,252,I
3518,142,9109.0,155,sign_img/sign_142.bmp,,252,I
3519,142,9147.0,155,sign_img/sign_142.bmp,,252,I
3520,142,9243.0,155,sign_img/sign_142.bmp,,252,I
3521,142,9250.0,155,sign_img/sign_142.bmp,,252,I
3522,142,9259.0,155,sign_img/sign_142.bmp,,252,I
3523,142,9298.0,155,sign_img/sign_142.bmp,,252,I
3524,142,9344.0,155,sign_img/sign_142.bmp,,252,I
3525,142,9348.0,155,sign_img/sign_142.bmp,,252,I
3526,142,9365.0,155,sign_img/sign_142.bmp,,252,I
3527,142,9385.0,155,sign_img/sign_142.bmp,,252,I
3528,142,9463.0,155,sign_img/sign_142.bmp,,252,I
3529,142,9492.0,155,sign_img/sign_142.bmp,,252,I
3530,142,9493.0,155,sign_img/sign_142.bmp,,252,I
3531,142,9501.0,155,sign_img/sign_142.bmp,,252,I
3532,142,9524.0,155,sign_img/sign_142.bmp,,252,I
3533,142,9558.0,155,sign_img/sign_142.bmp,,252,I
3534,142,9622.0,155,sign_img/sign_142.bmp,,252,I
3535,142,9626.0,155,sign_img/sign_142.bmp,,252,I
3536,142,9659.0,155,sign_img/sign_142.bmp,,252,I
3537,142,9666.0,155,sign_img/sign_142.bmp,,252,I
3538,142,9711.0,155,sign_img/sign_142.bmp,,252,I
3539,142,9723.0,155,sign_img/sign_142.bmp,,252,I
3540,142,9733.0,155,sign_img/sign_142.bmp,,252,I
3541,142,9781.0,155,sign_img/sign_142.bmp,,252,I
3542,142,9826.0,155,sign_img/sign_142.bmp,,252,I
3543,142,9859.0,155,sign_img/sign_142.bmp,,252,I
3544,142,9948.0,155,sign_img/sign_142.bmp,,252,I
3545,142,9959.0,155,sign_img/sign_142.bmp,,252,I
3546,142,9982.0,155,sign_img/sign_142.bmp,,252,I
3547,142,10045.0,155,sign_img/sign_142.bmp,,252,I
3548,142,10100.0,155,sign_img/sign_142.bmp,,252,I
